text,emotion
waka flocka 대신 call me steve O 아직도 없는 리더 병신처럼 살고 그걸 아주 잘 알고 있어 비겁하지 않은 비결합법적인 hard liquor 우린 병신인걸,0
How you feelingBaby I want you smiling 어디 가고 싶어 I really wanna know 궁금해 하루 종일 월 화 수 목 금 토 I really wanna know 둘이 방안에 콕 inside 난 네 가장자리가 paradiseI told you 베프는 내 베개 이불 밖은 위험해 아마추어처럼 왜 이래 TV에 시동 걸어 이제 웹 서핑 and surfingYeah 바다가 왜 필요해 We moving to movies 오늘은 어떤 나라에 쌓인 콜라 캔 다 뿌신 pizza 서로 배 만지며 배불러 배불리 yeah 졸리면 내 팔베개에서 자자 빨리 자자 빨리 자자 자장 빨리 자자 빨리 자자 빨리 자자 자장 Oooooh are you ready to go 하고 싶은 거 다 말해 You know 몰래 살짝 컨 닝해 네 버킷 리스트 뻔뻔하게 우리 통하는 척 조금 아쉬웠던 봄날 봄날 후덥지근한 summer는 벌써 눈 깜짝 할 새 코앞 어쩔까 어쩌나 저쩌나 해도 둘이어서 좋다고,0
걔넨 랩 하는 이유가 갚는 거래 부모 빚 Stupid asian 난 뛰어넘어 내 아버지 Oh kids get that paper 아빠 그 랜 져 되지 benz ho 걔넨 랩 하는 이유가 갚는 거래 부모 빚 Stupid asian 난 뛰어넘어 내 아버지 Oh kids get that paper 아빠 그 랜 져 되지 benz hoLook at me mama uh 아들 너무 바빠 엄친 아가 좋은 대학 갔다 해 어쩔 난 억을 갔다 놨네,0
지옌 안 하게 알바사회생활 지랄하네,0
오빠가 Sippin’ on jameson 소년 새끼의 태도 Ima volcano 랩이 널 태워 어쩌다 이런 멋이 뱄나,0
범인 잡아가던지 Rap like wu tangIm still 무패니 ground buffet 넌 밥 난 국난 가는 중 traveli made it New albummy bitch 춥댔 어 I need two bed 투 뱉어 투 투 뱉어 투 Who’s best youWho’s best youCool Cool Cool CoolCool Cool Cool Cool 걔넨 랩 하는 이유가 갚는 거래 부모 빚 Stupid asian 난 뛰어넘어 내 아버지 Oh kids get that paper 아빠 그 랜 져 되지 benz ho 엄마가 하래서 하는 hoeyou ain’t no dream of your own‘cause she be feedin’ you 엄마가 하래서 하는 hoeyeah you wanna be like mebut mama cozy hostupid hoeI buy chanelGucci beltflexin’ hard while you shopat racks on salebitch you a fake 호루라기 불어 난 너 chasin clout is 전부 더 할 수 없어 엄마 없이 imma pull up in ferrariwhile you ridin’ daddy’s carnew bugatti imma cop itwith a side o’ jaguarcomin’ thru drippin lookin saucyma mama’s teriyakiyeah bitch I’m feelin luckyI’m feelin lucky luckyget that paper racks on rackson smokin vaporI’m no rapper spittin pepper dowhatever 돈을 벌어 undercover 빛이 나는 금을 벌어 빛이 나는 금을 벌어 걔넨 랩 하는 이유가 갚는 거래 부모 빚 Stupid asian 난 뛰어넘어 내 아버지 Oh kids get that paper 아빠 그 랜 져 되지 benz ho 걔넨 랩 하는 이유가 갚는 거래 부모 빚 Stupid asian 난 뛰어넘어 내 아버지 Oh kids get that paper 아빠 그 랜 져 되지 benz ho 오 자기 원래 난 이런 걸 매일 해 걸린 거 다 빼고 빼곡 하게 둬 잰트 래퍼친구들 전화 걸어와 잼 아 고마워 짜 바리랑 친구 얘 긴 안 해 워워 정말 싫은데 또 갈 거 같애 깜빵간지 같은 건 아냐 이 건 걍 나의 삶부족한 게 많아 제발 비켜 주게 차가운 vvs 자국들이 남잖아,0
The nightmare 오늘 밤도 네 생각에 잠 못 이룬 내가 미워 모두 다 널 욕했지만 변할 거란 기대에 나만 아팠어,0
네 달콤한 말에 뜨거운 네 품에 아니란 걸 알면서도 넘어간 밤 accept it I ain't looking back 이제 난 네가 우스워 So just go 워 바보처럼 왜 다 믿었을까,0
I know 워 워 good bye's the new hello don't touch me 붙잡지 마 너 따위에 마음 준 내가 아까워 모두 다 경고했지만 뻔뻔한 네 위선에 나만 속았어,0
you make this I ain't looking back 이제 제발 저리 비켜 줄래,0
So just go 워 바보처럼 왜 다 믿었을까,0
I know 워 워 good bye's the new helloPain lies loneliness hurt you gave meLove sticks if seeing is believing If it's true and baby i'm not dreaming and the love speakand soul and soulSo just go 워 바보처럼 왜 다 믿었을까,0
작년 여름으로 초점을 맞춰 에어컨도 없는 집 mxl 2006 찢어진 pop filter 윈열기가 식을 새 없었고 계속 grind and grind 말할 자격이 생긴 거지 비로소 i'm the fuckin' artist 때론 키 보드를 던져 씨 발 더워 못 해먹어 소리쳤지만 우리 아들 왜 그러니 라며 에어컨 하나 못 놔준 엄마의 맘을 보니까 난 더 젖어야겠더라고 우리 집 고양이도 안하는 불평걔와 같은 머리 색 하고 있었지만 짐승 새 낀 나였어 뚜벅 이의 삶 밖에 나가는 것도 싫었을 때 홀로 후 쿠오,0
순간 머릿속 망한 크루들과 좆 같이 한심했던 새끼들의 몽타주가 스쳤지만 1 2초 걸렸나,0
몰라 동의를 한 후 말했지 담배 한대 피자고 형 다시 현재로 초점을 맞춰 알겠냐,0
븅 신새끼야 우린 진짜 움직였다고,0
어우리 입엔 에스프레소와 담배 어둠이 짙어도 술을 입에 안 대진솔한 대화는 굳이 술잔을 부딪히지 않아도 돼 맨정신에 still grindin'fuck your crew fuck your squad 찾아봐 한번 이런 게 또 어디 있는지 장담 못할걸,0
다 똑같아 보여 래퍼라면 간지를 챙기 랬 지 멋없는 거 난 죽어도 못하니 내 눈엔 가면 너머가 훤히 보여 훤히 보여서 못 섞이지 그래 못 섞이면 내가 떠나야지,0
그래 떠나기로 해 fuck it 좆같은 학교는 drop it 통장의 잔고 I don't give a fuck 털어 Motherfucker I'mma beon cheapest flight 엄마한테 전화 오네 아들 어디냐고 묻네,0
아테네라고 전해 I'll be back when september ends 여름이 시들어 갈 때 난 다시 집에 두 평 개미굴 난 두더지 네 친구 몇을 빼고 밤을 얻어 그래 상관없어 날 지워 버려도 그렇게 2년이 흘렀고 엄마 아들 어디냐고 묻네,0
KeepNews 돈 만질 준비 locked and loadedShitty album 사이 우리 blood orange그래 네 거 뺏으려고 온 거 맞아 너의 tv 는 고물이 돼 우리 radio 방송 중에 전파 방해 우리의 swagWe be jammin' all night 우리 입엔 에스프레소와 담배 어둠이 짙어도 술을 입에 안 대진솔한 대화는 굳이 술잔을 부딪히지 않아도 돼 맨정신에 still grindin'fuck your crew fuck your squad 찾아봐 한번 이런 게 또 어디 있는지 장담 못할걸,0
fuck your crew fuck your squad 찾아봐 한번 우리 앞의 너 넨 다 똑같은 광대 피곤에 질린 보상심리에 기분이 쩔었을 때 편의점 알바 월급 따위에 음악을 서서히 놓쳤을 때 알량한 관심 따위에 성공은 쉽다 고모 호한 계획들이 넘쳤을 때 친해진 Funk는 내게 아주 가치 있는 원석을 캤다고,0
허리에 뒷짐 무게나 지키는 놈들과 비교하기에 그는 비교하는 감정 마저도 아까워 꽁초 된 담배 같이 아무 감정 없이 그들과 다른 호흡을 즐기며 KEEP THE REAL and breathe 그와 함께 하게 될 커리어들은 역사가 될 걸 알지 i believe 물론 입에 달고 사는 말 칼리의 옆에 있는 동료는 바꼈고 함께 오르는 자리엔 상상에 있던 것이 현실에 있어 여전히 발 위엔 짓밟을 만한 가치 있는 것 들이 많지무거워질 다리엔 늦은 밤의 Funk의 고뇌와 ZOE의 부족한 잠과 Kali 감정을 긋는 상황들이 발판이 될 거야 미래에 많은 페이지 중 그 사이에 음악이 아닌 다른 길을 고뇌한 자존감 박살난 모습 까지도 미래의 난 날 사랑할 거고 우리 끝은 시작대로 let's get it,0
Kick that bass yea I kick thatKick that snare yea I kick thatKick that bitch yea I kick thatShit no risk onlygo straight no restOk 쉬지 않고 올라가는 중도 착한 방은 yea groovy room 여긴 모든 것이 휘어 있는 듯해 너희 부모님 허리 휜 듯하지 꿈 깨 Yea break it up 예전에는 너희 에게도 무슨 답이 있을 거라,0
나는 생각 했어도 You do nothing 싱글 빼고 앨범만 여섯 장 뭐하냐고 너 네 다 이 와중에 나는 educated kid bitch 나는 educated kid bitch 석사 졸업했지 너는 자퇴하고 nothinOk 꿈을 꿔 라 평생 니 꼬라지 보며 나는 웃어 씩 딴 거 됐고 친한 척하는 너는 누구 지난 친구 없이 형제만을 두지 Wayside we gon get it 너는 뉘신지,0
I just fuxx that bitch 쓴 대로 살지 Yea I write it in 안 뺏겨 자리를 매주 난 나오거든,0
Leella는 허 슬러 넌 하지 멋으로 멍청한 애들 돈 뺏는 거하나 멋도 없지 하도 가진 게 없으니 각자 물고 뜯고 씹지 I just 쉽지 않은 결정 내리고 착륙하네,0
지구에 MARZ gon 전부 씹어 버리고 벌어 재껴 ASAPASAP BITCH GET THAT MONEYASAP BITCH GET THAT MONEYASAP BITCH GET THAT MONEYKick that bass yea I kick thatKick that snare yea I kick thatKick that bitch yea I kick thatShit no risk only go straight no restKick that bass yea I kick thatKick that snare yea I kick thatKick that bitch yea I kick thatShit no risk only go straight no rest 의자에 앉아 yeah 너무나 감당하기 힘든 이런 반전은 있을 수 없지 그래서 나는 완전히 누리지 like oh shit thank youAy dude this all mineyou approach me then its fatal 월드 투어 가기 전에 동생들이 부탁해서 In the studio studio 음악은 좀 재미없어 Hollywood 진출할까 봐 Get them movie rolls movie rollsYou a hoe talking bout me bitch 추가하지 빛 Diamonds on me dripDiamonds on me yeahKick that flow younglegend young goat 니 틀 속에 있기 싫어 판을 키우고 있어 최초로 한 거 많아 모두한테 득이 되게 문화를 같이 만들어 나가 병신들은 제외 H1GHR MUSIC AmbitionLeellamazs Groovy Room 쇼 미 없이 관심 끌어 계속 높여 수준을 Kick that bass yea I kick thatKick that snare yea I kick thatKick that bitch yea I kick thatShit no risk only go straight no restKick that bass yea I kick thatKick that snare yea I kick thatKick that bitch yea I kick thatShit no risk only go straight no rest,0
"Happily after then 뻔해서 더 촌스런 가십거리 비극적인 듯한 웃음거리 I’m so fine so fine so leave me now이 더러운 시작을 묻히지는 마 버럭 하는 얼굴 보고 촉이 왔어",0
그냥 아는 사이랑 팔 짱 끼나 봐? 마음에 들면 꼭 두 개씩 골라 넌 뭐든지 참 우습지 너네,0
"둘이 만들 드라마 매일 가 득할 그 불안감 내가 많이 떠오를 텐데 Isn’t it so ironicAre you Kidding me? Are you Kidding me? 하마터면 정말 모를 뻔 내 등잔 밑의 ugly 한 바닥을 며칠 전부터 그래 설마 했던 기분 나쁜 함정 I get it now feels don’t lie 가면 갈수록 허술한 알리바이 너랑 그 영화 본 적 없습니다",0
피곤 하단 얘 긴 사실이었네,0
"당연히 바빴겠지 둘이 사랑하게 된 건 한 번 쓰다 버린 헌 거 얼마 안 가 후회할 텐데 Isn't it so ironicAre you Kidding me? Are you Kidding me? Are you Kidding me? (I get it now feels don’t lie)Are you Kidding me?",0
안해 걱정 yeah 시간은 벌써 yeah 갔지 뭘 더 yeah 빨리 어서 yeah 맘은 얼어 yeah 두통에 쩔어 yeah 난 약을 먹어 yeah 물론 no fucked up yeahI'm not a broken yeah 시간에 쫓긴 내친구는 멀 리에 갔어,0
내 겁이 내안을 먹었지 왜 덮어 난 범인인데 널 망친 건 이제 기억도 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고 I ain't gotta worry'bout the score 24/7livin' heaven 하게 해 랩은 인생 반을 했지,0
strivenwhat time is it now 그 다음 껀 몇 시야 약 털어 난 다음날까지 정신 잃다가도 해야 할 일 해야 한다고 stackin' stackin' 그 새 낀 내 얘기 다 배끼다 켕기지 plz stop cappin' 난 만들어 계속 잘 팔리는 package 약 빨 안 받아도 난 captain but 항상 난 흐르지 drip이 버는 단위가 난 capital 하지만 이 맘 때 땡기는 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고 안해 걱정 시간은 벌써 갔지 뭘 더 빨리 어서 맘은 얼어 두통에 쩔어 난 약을 먹어 물론 no fucked upI'm not a broken 시간에 쫓긴 친구는 멀리 갔어,0
내 겁이 안을 먹었지 덮어 난 범인 널 망친 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고 Why you can't alone with meyeah calling the fuckin' pi just want to kill you now 이건 다 너 탓이라고,0
나쁜 짓을 저질렀어요,0
그렇게 놀란 눈으로 날 보지 마요 여기서 다 털어 놓을까요,0
나쁜 짓엔 Oh 너무 달콤해 지금 Oh 너무 당혹스런 너의 그 표정 누가 더 니가 내가 나쁠까 나한테 잘 걸렸어 너 말이야 누가 더 니가 내가 아플까 그렇게 살지 마라 너 말이야 혼자 보긴 너무 아까운 일이야 너의 무너진 모습 So don’t you wanna kill me 이제 시작이야 아직 먼 길이야 조금 더 배워야 돼 너 말이야 왜 나에게 이러시나요 그 말이 그대 입에 오를 말인가요,0
여기서 다 털어 볼까요 그대가 누구 누구 누굴 울렸는지 지금까지 너 만만하게만 상대했던 얼굴 반반한 애완 달라 나 준비한 반의 반의 반도 안 한 거야 네 재판 하나 둘 셋 넷 이리 온 내가 열을 세기 전에 어서 온 내게 빌지 마 아직은 아니 벌써부터 울 것 까지야 누가 더 니가 내가 나쁠까 나한테 잘 걸렸어 너 말이야 누가 더 니가 내가 아플까 그렇게 살지 마라 너 말이야 혼자 보긴 너무 아까운 일이야 너의 무너진 모습 So don’t you wanna kill me 이제 시작이야 아직 먼 길이야 조금 더 배워야 돼 너 말이야,0
Hey 이젠 놔줄 게 있는 힘 다 해서 멀리 뛰어가 Hey 여기까지야 비참한 니 모습 영원히 기억할 게 뛰어 달아 나 숨이 찰 때까지 모든 건 단 하나 니가 한 댓가지 너 좀 바라 봐 미칠 것만 같지 눈물에 콧물에 꼴 한 번 사납지 이거는 알아둬 니가 내게 줬던 모멸과 수치에 비하면 어림 반 푼어치도 아냐 그러니까 애처럼 울지 좀 마이대로 이야기가 끝일까 마음 다 놓지는 마 너 말이야 또 다시 내 눈에 넌 잡힐까 눈앞에 띄지 마라 너 말이야 보이지도 않게 들리지도 않게 이름도 바꿔 버려 So don’t you wanna kill me 좁은 세상이야 쉽진 않을 거야 사랑은 포기하길 너 말이야,0
너는 내 마음을 조준해 작전 명 KILL THE STAR 쓰러져 네 옆에 잠이 들 거야 마음 앞에 빨간색 레이저 너는 또 날 조준했어,0
창문에 비친 달과 너의 실루엣 그 두 개에 반해 버린 거야 나를 노리는 여자인 걸 알아 나도 널 노리면 안 될까 너는 내 마음을 조준해 작전 명 KILL THE STAR 쓰러져 네 옆에 잠이 들 거야 네 마음 안에서 날 먹고 살게 해 줘 봐 네 어둠을 다 잡아먹을 거야 사실 나도 널 지켜봤었던,0
거야 널 노리는 시선들을 겁내며 기도해 나를 좀 더 노려 줬으면 해 맞아 내 옆에는 네 가 무조건 있어 줘야 해 이유는 몰라 그냥 내 마음이 그래 네 가 날 노린 만큼 나도 널 노릴 게 그러니까 내게로 조금만 다가와 주면 돼 그리고 우린 서로를 안으면 돼 너는 내 마음을 조준해 작전 명 KILL THE STAR 쓰러져 네 옆에 잠이 들 거야 네 마음 안에서 날 먹고 살게 해 줘 봐 네 어둠을 다 잡아먹을 거야 너는 내 마음을 조준해 작전 명 KILL THE STAR 쓰러져 네 옆에 잠이 들 거야 네 마음 안에서 날 먹고 살게 해 줘 봐 네 어둠을 다 잡아먹을 거야,0
앞만 보고 달렸더니 옆에 적이 많아 일 년짜리 래퍼일수록 유독 말이 많아 일리네 어 JM 브랜 뉴 VMC YGand Ghood life 진짜 빼고 랩 못하게 Im back mi rough again 처음처럼 독하게 랩의 멋을 알고 싶다면 씨 잼에게 talk 하게 바 스키 아의 드레드 머리 이십 년 한 길 걸었더니 멋쟁이들 다 찾게 되니 우리 떳떳하게 영화배우 model 그녀 아이 돌 멤버 까지도 레게에 뻑 가게 돈에 관한 얘기라면 저번 주 shopping hoo100 평 짜리,0
삼층집 내 이름으로 Im back mi tough againStill love kushZico처럼 핫하게 레게가 어쩌고 벌 놈은 버니깐 마카오 베가스 몇 천을 거니깐 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 C to the J to the A double M 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 스컬 바 스키아 드레드 락 라스타 위 융 위 융 위 융 위 융 위 융 위 융 네 가 일 년 동안 빡센 랩을 했던 이유 어쩌면 랩이나 잘 하라고 해 어쩌면 너도 제리에 이에 이 어쩌면 너는 랩을 꽤 못해 어쩌면 이건 나밖에 못해 어쩌면 나는 발라 이 센스 어쩌면 나는 첫 믹스 테이프부터 너무 달랐었지,0
하나 있어 난 너무 천재라서 아직 없어 직업 어쩌면 나는 래퍼가 아니지 어쩌면 너는 래퍼가 아니지 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 C to the J to the A double M 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 스컬 바 스키아 드레드 락 라스타 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 C to the J to the A double M 어떻게 말을 해 저렇게 가끔은 반응이 허 접해 난 거짓말 안 해 그냥 비밀뿐 스컬 바 스키아 드레드 락 라스타,0
대가리 박어 when I spit 니가 빠는 걔네가 내 밥이지 꺾어 버려 니 페달 bitch 왕 된 나 바로 개 달리지 찢어 버려 교복 넥타이 bitch 대학이 되냐,0
내 verse 하나 팔아이 거 병신 아 니 생활비 짖지 너네,0
my label my boss처럼 upgrade 한 단계 위 나도 좆 뗀 음악 접고 병신 rappers 랩이나 더 해야 마가 전 부면 내 tape이 나아 더 모기들 내 피 빨러 우린 태생이 달러음악 탓하고 랩 안 하니 내가 이기는 거지 단 판에 가 오만 이 빠이 담아내 무릎 꿇어도 돼 이 건 간단해 잡아 내 샅바 근데 벌레만 가득 한 땅 파네 분 명하잖아,0
"갑과 을 근데 주제 모르고 반말해 투 팍 처 럼 힙 합 하지 thank you 이런 가사가 식상하지 않게 해 주는 걔 네 내 아래서 열일하고 돈은 못 버니 미안하지 열심히만 하는 가치관 봐 병신 아 그거 안 기발하지 Opo 거기 내 집 값 봐 내 여행 끝에 내 깃발 놔 I ain't got time to chill completelyI ain't got time to spillmoney on my mind so I am my rival.do u wanna fight bro? that's my type tho.all my homies gonna block me so I never make my phony up 필요 없어 너희 도움이 #johnny depp. I guess u don't know me All my thingy is like spalding I mean Imma ballin' 이태원에서 mallinprobably d gangs on fire upwhole scene gon' hire us 머리에 든 게 많아서 I need to pop some tyrenol 앨범 해야 돼서 죄송 하나 걍 써야 겠어 ㅎ 이 가사 영어 해석해야 되는 게 뭘 알겠어 ㅎ think bigger think bigger 생각의 속도 8 배속 ㅎ 니 마음도 좆같겠어 그래도 씨 발 롬 어쩌겠어",0
오빠 말 믿지 마 오빠 발음 이 찌 방 배 그처럼 위치 파악 못하면 총 맞아 칙칙 pow 오빠 말 믿지 마 오빠 발음 이 찌 방 배 그처럼 위치 파악 못하면 총 맞아 칙칙 powWhy u braggin’ 뭘 믿고서 new blood? 이 시발 거 진짜를 원하면 hit this plug 자세 잡다 우리 swerve 하면 술렁대는 새끼들 Why u tryna fight back uh?Why u braggin’ 뭘 믿고서 new blood? 이 시발 거 진짜를 원하면 hit this plug 자세 잡다 우리 swerve 하면 술렁대는 새끼들 Why u tryna fight back uh? 반성해야 돼 너네,0
다 내가 회사가 없는 게 누구 탓? 혹은 기회야 개 병신 같은 오 빤 친구들과 죽을 맛내 모습은 유성 right? 떨궈도 너보단 후발 탄 So 내 걱정은 하지 마 내 이름은 아니지 구라가 bish get ya ass right my friends on fire 진짜 라더니 you guys are liar 정신 차려 보니 어느새 내가 이만큼 랩을 해요,0
생각해 보니 이렇게 된 게 니가 랩 개 못한 덕인데도 난 머 릴 못 숙여 빳빳하게 허리가 굳어 니 돈이 얼마 건 좆 까 병신 니 여 잔 못 돼 알아 나 귀여운 거 정신 차리고 바지나 올려 입지 내 이름은 빛 다 가려 나 땜에 높아 진 기준 fuck your girls game 대입시키지 이마 위에 땀 줄기 내 탓 bush say my whole name 이태원 bitch 강남 bitch 홍대 bitch 난 nobody 갖지 갖고 싶은 거 전부 다 돈 말고 다른 거 너 네 원 나잇 할 때 난 가져 진짜 사랑 같은 거 Why u braggin’ 뭘 믿고서 new blood? 이 시발 거 진짜를 원하면 hit this plug 자세 잡다 우리 swerve 하면 술렁대는 새끼들 Why u tryna fight back uh?Why u braggin’ 뭘 믿고서 new blood? 이 시발 거 진짜를 원하면 hit this plug 자세 잡다 우리 swerve 하면 술렁대는 새끼들 Why u tryna fight back uh?,0
I wanna break it like Kitkat 너무 지루해 따분한 시간 매일 비슷해 뭐가 그리 재밌니,0
난 가고 싶어 집에 하고 싶은 일 하는 게 더 많이 벌어 지폐 Don’t waste time 여긴 바보상자 완전 답답해 벗어나야 해 당장 지친 내 삶에 더해 너도 다르길 원해 우리의 삶은 달콤해 Kitkat 내 기분은 내가 정해 Umm like everyday is SundayOh yeah i know u want itKitkat 흐려 지는 초점 문제는 obvious 당 떨어졌어,0
너의 시야는 밝어 지켜 냈으면 좋겠어 나의 시간은 짧어 소중히 해 주면 좋겠어 달콤 해져 더 달콤 해져 찌들었잖아,0
stress에 stress에 break the ruleslike kit kat kit kat 필요해 필요해 우리들을 위해 기도해 very good luck to youvery good luck to youvery good luckluck luck luck luck luckvery good luck to youvery good luck luck luck luckboy I got that sugar sugar rush 말만 많은 애들 소리 좀 줄여 줄여 줘 더 필요해 초콜릿 yah1ghr gang keep the party super lit 때로는 힘들 때도 있어 과제들에 지쳐 날 또 야근 시켜 늘어 나버린 T-shirtyeah 주위사람 정말 너무하지 할 말 너무 많지 and it’s prolly something like this 가끔 진지한 모습 Cus I got a bigger ambition 근데 주어진 애매한 기준 그래서 늘 센치한 기분 뭐 일단 됐고 달콤한 걸 먹겠어 어제 사둔 킷캣의 반을 쪼갰어,0
달콤 해져 더 달콤 해져 찌들었잖아,0
ice freeze 반지에 박힌 돌멩이 색 fijihypebeast 내 몸에 사슬이 하나둘 jeez 반도를 헤엄쳐 WE GONNA MAKE IT 여기저기 뿌려 비 propaganda를 내걸어 줘 PLZ 마법에 걸렸지,0
KOCEAN 위를 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 RACKS ON RACKS I FLEX NOW I'M RICH 어린 나이에 먹어 cheeseBUST DOWN 반지 팔찌 전부 사치 I'M BRAGGIN HND SEAT BUSINESS 헤엄쳐 한국을 돌아 난 계속 돈들을 STACK UP POP 1MG 심해로 들어가 금고를 털어 LIKE BASTARD 법을 어기는 일에 몸 담근 듯한 금액을 TAKE OUT 비기 너들의 판에서 위로 직진 한 놈 그래 THAT'S RIGHT 얘네,0
싹 다 잡물 고기들 우린 상어 DO 사냥 Fuck Up Some Commas 수영해 바닥 천장 마치 NO GRAVITY 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 여긴 무중력 예 안 걸어 다녀 예 발이 안 닿어 LOOK AT MY TENNIS LOOK AT MY SWAGGIN LOOK AT MY FASHION 다 어 쭙잖 어 예 여기는 KOCEAN WELCOME TO 우리들 PALACE 한 장을 내고 선 두 장을 STRAIGHT UP 세 장 짼 인디고를 세상에 알렸고 네 장째 돌 입해 방송을 하며 난 일하다 죽어 내 시체를 발견 개인 작업실에서 내 시체를 발견 그 옆엔 까보지도 않은 새 티셔츠 VS 다이 아가 목에 MAJOR DISIGNER가 몸에 거지로 시작해 여기 ice freeze 반지에 박힌 돌멩이 색 fijihypebeast 내 몸에 사슬이 하나둘 jeez 반도를 헤엄쳐 WE GONNA MAKE IT 여기저기 뿌려 비 propaganda를 내걸어 줘 PLZ 마법에 걸렸지,0
KOCEAN 위를 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 예 헤엄쳐 다녀 예 헤엄쳐 다녀 헤엄쳐 다녀 수면 위로 달려 우리는 타고 나 길 이렇게 사는 거야 새로운 파도 새로운 파도 그 미래를 타고의미를 찾아가는 거야 난 이미 앞을 지나가지 구 밖으로 멀리 별이 된 우린 또 미래로 어제와는 다른 공기 주위 밖 둘러봐 빛이나 모든 것이 곧 사라질 것처럼 위태로 워 마른 땅 위 심었던,0
씨 뿌린 대로 다 거뒀지 마르지 않는 눈처럼 샘 터져 붉은 바다가 된 여기 오고 가는 건 우리 다 비슷해 말은 사라져 in three days4 5 6 세어 지폐 엄마는 안 불러도 피폐 난 그냥 가고 있을 뿐 떨쳐 내 이 복잡한 내 기분은 우린 항상 이런 삶을 살아 싫지는 않아 여긴 kocean 내가 쉬는 숨 너희에 겐 빙하기 ice freeze 난 강 위의 높은 다리 ice freezekoceankoceankoceankoceankoceankocean,0
같이 가재 얘가 분위 길 망치네 몰래 꺼 내온 폰 키고 준비됐어 볼륨을 미리 올려 나 날 위해방 방 뛰고 꽉 잡혔던,0
내 일상 속에 만찬에 발광하고 박자 타면 다른 남자 놈들 나름 춤춘다고 다들 자빠지고 우린 아직 젊기에 밝은 미래 있기에 I lovin this place and I’m lovin that chickLike da da dad dad daTurn up 간만에 놀러 yea 난 지금 dance club에 많은 사람들이 말해 These chicks ain't loyal 그래도 혹시 몰라 I'm tryna lookin' for something special 너와 나의 연결 고릴 찾을 수도 있어 오늘 woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahturn up 늘 분위기는 살리고 서울에서 world wide 모두 난리도 아니 거든 내가 뜨면 넌 할 일 없어 지는 중 My bad homie adios 여기 여자들의 사랑은 다 내 꺼 널 향한 맘들은 딱 a 컵 다 됐고 now let’s gofly wit me get high take off 꽉 잡어 어디까지 갈지 몰라 내 겐 한계 따 윈 없지 잘 봐 boi 네 가 어떤 남 잘 만났던 간에 bet u ever seen a rapper like moi muahlil homie bobby illi naire no bodycan’t hold us down 일단 가 확 갈 때까지 woahTurn up 간만에 놀러 yea 난 지금 dance club에 많은 사람들이 말해 These chicks ain't loyal 그래도 혹시 몰라 I'm tryna lookin' for something special 너와 나의 연결 고릴 찾을 수도 있어 오늘 워 Turn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahTurn down for whut I'm just lookin' for luv woahIf u didn’t know now you know baby bay beeDidn’t know nowyou know baby bay beeIf u didn’t know now you know baby bay beeBaby bay bee baby bay beeIf u didn’t know now you know baby bay beeDidn’t know now you know baby bay beeIf u didn’t know now you know baby bay beeBaby bay bee baby bay bee,0
